@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string

@data

weather.symbolic,8,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20230517.0557,13,1,1,0,0,100,0,0,1,0.243304,0.243304,60.826028,60.826028,0.736966,0.402214,0.334751,0.736966,0.402214,0.334751,0.334751,0.334751,45.422895,1,1,?,0,?,0,0,0,1,1,1,?,?,1,1,?,?,0,1,1,1,?,?,1,1,1,0,0,0,0,0,0,2911,2578,1750,100,100,?
weather.symbolic,8,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20230517.0557,13,1,1,0,0,100,0,0,1,0.160044,0.160044,40.011111,40.011111,0.736966,0.251615,0.48535,0.736966,0.251615,0.48535,0.48535,0.48535,65.857959,1,1,?,0,?,0,0,0,1,1,1,?,?,1,1,?,?,0,1,1,1,?,?,1,1,1,0,0,0,0,0,0,2911,2578,1750,100,100,?
weather.symbolic,8,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20230517.0557,13,1,1,0,0,100,0,0,1,0.138501,0.138501,34.625246,34.625246,0.736966,0.215079,0.521887,0.736966,0.215079,0.521887,0.521887,0.521887,70.815605,1,1,?,0,?,0,0,0,1,1,1,?,?,1,1,?,?,0,1,1,1,?,?,1,1,1,0,0,0,0,0,0,2911,2578,1750,100,100,?
weather.symbolic,8,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20230517.0557,13,1,1,0,0,100,0,0,1,0.445626,0.445626,111.406558,111.406558,0.736966,0.851069,-0.114104,0.736966,0.851069,-0.114104,-0.155834,-0.155834,-21.145379,1,1,?,0,?,0,0,0,1,1,1,?,?,1,1,?,?,0,1,1,1,?,?,1,1,1,0,0,0,0,0,0,2911,2578,1750,100,100,?
weather.symbolic,9,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20230517.0557,12,2,2,0,0,100,0,0,1,0.323812,0.330196,64.762382,63.498273,2.122857,1.142242,0.980615,1.061428,0.571121,0.490308,0.931445,0.465722,43.876957,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,2911,2509,1819,100,100,?
weather.symbolic,9,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20230517.0557,12,2,1,1,0,50,50,0,0,0.371103,0.419862,74.220658,80.741447,2.122857,1.486227,0.636629,1.061428,0.743114,0.318315,0.636629,0.318315,29.989277,1,1,1,1,0,0,0,0,0.5,1,0.666667,?,1,1,0.5,0.5,0.5,0.5,?,0.5,?,?,1,1,?,0.5,0,0,0,0,0,0,2911,2509,1819,100,100,?
weather.symbolic,9,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20230517.0557,12,2,1,1,0,50,50,0,0,0.5146,0.516557,102.919943,99.336338,2.122857,2.097916,0.024941,1.061428,1.048958,0.01247,-0.077325,-0.038662,-3.642483,0,0,0,0,1,1,1,1,?,0,?,?,0,0.5,0.5,0.5,0.5,0.5,?,0.5,?,?,0,0.5,?,0.5,0,0,0,0,0,0,2911,2509,1819,100,100,?
weather.symbolic,9,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20230517.0557,12,2,0,2,0,0,100,0,-1,0.555001,0.555019,111.000203,106.732895,2.122857,2.336401,-0.213544,1.061428,1.168201,-0.106772,-0.31581,-0.157905,-14.876634,0,0,1,1,0,0,1,1,0,0,0,-1,0,0.5,0,1,0,1,0,0,0,-1,0,0.5,0,0,0,0,0,0,0,0,2911,2509,1819,100,100,?
weather.symbolic,9,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20230517.0557,13,1,1,0,0,100,0,0,1,0.445626,0.445626,111.406558,111.406558,0.736966,0.851069,-0.114104,0.736966,0.851069,-0.114104,-0.155834,-0.155834,-21.145379,1,1,?,0,?,0,0,0,1,1,1,?,?,1,1,?,?,0,1,1,1,?,?,1,1,1,0,0,0,0,0,0,2911,2578,1750,100,100,?
weather.symbolic,9,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20230517.0557,13,1,0,1,0,0,100,0,0,0.517324,0.517324,129.330985,129.330985,0.736966,1.050873,-0.313907,0.736966,1.050873,-0.313907,-0.371068,-0.371068,-50.350784,0,0,?,0,?,0,1,1,?,0,?,?,?,1,0,?,?,1,?,0,?,?,?,1,?,0,0,0,0,0,0,0,2911,2578,1750,100,100,?
weather.symbolic,9,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20230517.0557,13,1,1,0,0,100,0,0,1,0.138501,0.138501,34.625246,34.625246,0.736966,0.215079,0.521887,0.736966,0.215079,0.521887,0.521887,0.521887,70.815605,1,1,?,0,?,0,0,0,1,1,1,?,?,1,1,?,?,0,1,1,1,?,?,1,1,1,0,0,0,0,0,0,2911,2578,1750,100,100,?
weather.symbolic,9,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20230517.0557,13,1,1,0,0,100,0,0,1,0.243304,0.243304,60.826028,60.826028,0.736966,0.402214,0.334751,0.736966,0.402214,0.334751,0.334751,0.334751,45.422895,1,1,?,0,?,0,0,0,1,1,1,?,?,1,1,?,?,0,1,1,1,?,?,1,1,1,0,0,0,0,0,0,2911,2578,1750,100,100,?
weather.symbolic,9,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20230517.0557,13,1,1,0,0,100,0,0,1,0.222279,0.222279,55.569843,55.569843,0.736966,0.362676,0.37429,0.736966,0.362676,0.37429,0.37429,0.37429,50.787921,1,1,?,0,?,0,0,0,1,1,1,?,?,1,1,?,?,0,1,1,1,?,?,1,1,1,0,0,0,0,0,0,2911,2578,1750,100,100,?
weather.symbolic,9,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20230517.0557,13,1,0,1,0,0,100,0,0,0.937959,0.937959,140.693898,140.693898,1.584963,4.010642,-2.425679,1.584963,4.010642,-2.425679,-0.49256,-0.49256,-31.077061,?,0,1,1,0,0,?,0,0,?,?,?,?,?,0,?,?,1,?,0,?,?,?,1,?,0,0,0,0,0,0,0,2911,2578,1750,100,100,?
weather.symbolic,10,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20230517.0557,12,2,2,0,0,100,0,0,1,0.334353,0.336381,66.870599,64.687773,2.122857,1.178778,0.944078,1.061428,0.589389,0.472039,0.944078,0.472039,44.472067,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,2911,2509,1819,100,100,?
weather.symbolic,10,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20230517.0557,12,2,1,1,0,50,50,0,0,0.485098,0.641117,97.019582,123.289958,2.122857,3.483379,-1.360522,1.061428,1.741689,-0.680261,0.046783,0.023392,2.203782,1,1,1,1,0,0,0,0,0.5,1,0.666667,?,1,1,0.5,0.5,0.5,0.5,?,0.5,?,?,1,1,?,0.5,0,0,0,0,0,0,2911,2509,1819,100,100,?
weather.symbolic,10,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20230517.0557,12,2,1,1,0,50,50,0,0,0.458376,0.51659,91.675188,99.342727,2.122857,2.079479,0.043378,1.061428,1.039739,0.021689,0.16286,0.08143,7.671734,1,1,1,1,0,0,0,0,0.5,1,0.666667,?,1,1,0.5,0.5,0.5,0.5,?,0.5,?,?,1,1,?,0.5,0,0,0,0,0,0,2911,2509,1819,100,100,?
weather.symbolic,10,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20230517.0557,12,2,2,0,0,100,0,0,1,0.33342,0.333594,66.684056,64.151742,2.122857,1.170678,0.952179,1.061428,0.585339,0.476089,0.952179,0.476089,44.853659,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,2911,2509,1819,100,100,?
weather.symbolic,10,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20230517.0557,13,1,0,1,0,0,100,0,0,0.574443,0.574443,86.166471,86.166471,1.584963,1.232576,0.352386,1.584963,1.232576,0.352386,0.352386,0.352386,22.233101,?,0,1,1,0,0,?,0,0,?,?,?,?,?,0,?,?,1,?,0,?,?,?,1,?,0,0,0,0,0,0,0,2911,2578,1750,100,100,?
weather.symbolic,10,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20230517.0557,13,1,0,1,0,0,100,0,0,0.517324,0.517324,129.330985,129.330985,0.736966,1.050873,-0.313907,0.736966,1.050873,-0.313907,-0.371068,-0.371068,-50.350784,0,0,?,0,?,0,1,1,?,0,?,?,?,1,0,?,?,1,?,0,?,?,?,1,?,0,0,0,0,0,0,0,2911,2578,1750,100,100,?
weather.symbolic,10,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20230517.0557,13,1,0,1,0,0,100,0,0,0.616517,0.616517,154.129132,154.129132,0.736966,1.382764,-0.645798,0.736966,1.382764,-0.645798,-0.62414,-0.62414,-84.690463,0,0,?,0,?,0,1,1,?,0,?,?,?,1,0,?,?,1,?,0,?,?,?,1,?,0,0,0,0,0,0,0,2911,2578,1750,100,100,?
weather.symbolic,10,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20230517.0557,13,1,1,0,0,100,0,0,1,0.363713,0.363713,90.928219,90.928219,0.736966,0.65225,0.084715,0.736966,0.65225,0.084715,0.084715,0.084715,11.495167,1,1,?,0,?,0,0,0,1,1,1,?,?,1,1,?,?,0,1,1,1,?,?,1,1,1,0,0,0,0,0,0,2911,2578,1750,100,100,?
weather.symbolic,10,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20230517.0557,13,1,0,1,0,0,100,0,0,0.631656,0.631656,157.91397,157.91397,0.736966,1.440874,-0.703908,0.736966,1.440874,-0.703908,-0.659139,-0.659139,-89.439562,0,0,?,0,?,0,1,1,?,0,?,?,?,1,0,?,?,1,?,0,?,?,?,1,?,0,0,0,0,0,0,0,2911,2578,1750,100,100,?
weather.symbolic,10,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20230517.0557,13,1,1,0,0,100,0,0,1,0.138501,0.138501,34.625246,34.625246,0.736966,0.215079,0.521887,0.736966,0.215079,0.521887,0.521887,0.521887,70.815605,1,1,?,0,?,0,0,0,1,1,1,?,?,1,1,?,?,0,1,1,1,?,?,1,1,1,0,0,0,0,0,0,2911,2578,1750,100,100,?
